id,miss_rate,n_trials,mean_arousal_overall,slope_hit_overall,slope_miss_overall,slope_hit_acc,slope_miss_acc,slope_hit_dec,slope_miss_dec,conf_acc_r,arousal_conf_r,arousal_salience_diff,thresh_c1,mean_Confidence,Awareness,c_bias,H_corr,FA_corr,dprime,MAIA_total,MAIA_Noticing,MAIA_NotDistracting,MAIA_NotWorrying,MAIA_AttentionReg,MAIA_EmoAware,MAIA_SelfReg,MAIA_BodyListen,MAIA_Trusting,BARTtotalpoints,BIS,BAS_Drive,BAS_FunSeeking,study
108,0.23529411764705882,17,15.176470588235293,-8.339712918660291,1.486068111455108,-12.212957023733168,NA,49.23076923076918,-130.00000000000026,0.269080572008262,-0.20256917047212428,NA,0.23125,37.72,0.2775834649192288,0.45936453391348425,0.75,0.05555555555555555,2.267708568219132,101,2.25,3.8333333333333295,2.8,2.5714285714285694,2.4,2.25,2.66666666666667,2.66666666666667,4360,1.57142857142857,1.5,2,Study2
109,0.23529411764705882,17,20.647058823529413,-7.649678135188111,-3.3260393873085357,-16.000000000000263,NA,-104.00000000000001,NA,0.5919332883119314,-0.31871175542229646,NA,0.625,37.68,0.31959639694905373,-0.33724487509804085,0.75,0.5,0.6744897501960817,112,3.75,2.16666666666667,3.4,3.4285714285714306,3,2.5,2,4,2300,1,1,1,Study2
11,0.23529411764705882,17,32.1764705882353,-13.276374844535772,0.47808764940238,0.43567052416604196,-30.000000000000096,9.822064056939512,NA,0.4105994619304718,-0.1684662794721646,NA,0.2375,43.44,0.22762461745133683,0.14646590795280984,0.75,0.16666666666666666,1.641911316297783,134,4,3.6666666666666705,2.6,3.28571428571429,3.6,4.5,4,4,2100,3.14285714285714,0.75,1.5,Study2
110,0.17647058823529413,17,36.529411764705884,-1.0265012823201038,-15.714285714285781,-16.62337662337664,-15.714285714285781,7.3694581280788425,NA,0.7244212789671047,0.47813524167941446,NA,0.29375,41.16,0.7579316387629879,-0.13608916116219688,0.8055555555555556,0.2777777777777778,1.4510899180239507,146,4.5,2.33333333333333,3.8,4.14285714285714,4.2,4.5,4.33333333333333,4.66666666666667,1800,2.14285714285714,1,0.5,Study2
111,0.23529411764705882,17,26.352941176470587,-10.9543823680164,-12.367346938775512,-32.00000000000001,NA,-94.99999999999949,60.00000000000022,0.2170819291884347,-0.10443561452499621,NA,0.4875,32.8,-0.0826740571011366,-0.1961368015667868,0.75,0.3888888888888889,0.9567058972585898,125,3.75,3.33333333333333,2.4,3.28571428571429,4.6,2.5,3.33333333333333,4,2320,1.28571428571429,0.75,0.25,Study2
112,0.17647058823529413,17,21.235294117647058,-23.77485742623357,-25.384615384615387,-24.888888888888907,NA,-5.9574468085106584,NA,0.6359728657365805,-0.10332686794409,NA,0.725,44.24,0.29167331558146237,-0.7255449590119754,0.8055555555555556,0.7222222222222222,0.27217832232439376,139,3.5,1.66666666666667,3.6,4.14285714285714,4.8,4.5,3.6666666666666705,5,1990,1.42857142857143,1.5,1.5,Study2
113,0.4117647058823529,17,25.41176470588235,-3.6497601096641543,4.664764031931178,-18.46153846153849,29.83050847457624,184.99999999999963,183.07692307692324,-0.33925093688306374,0.5798940181764075,NA,0.85625,30.44,-0.2558880455739623,0.1895137018009269,0.5833333333333334,0.2777777777777778,0.7998841920977033,107,4,3.33333333333333,1.4,3,3.4,2.5,2,3.33333333333333,3390,1.14285714285714,1.75,1.5,Study2
114,0.29411764705882354,17,23.705882352941178,-14.317394639577863,-8.000000000000012,-36.75516224188787,NA,90.90909090909095,-88.57142857142871,0.29170346088263865,0.19632490885423512,NA,0.35,24.64,0.2886646483900334,0.2294667534961724,0.6944444444444444,0.16666666666666666,1.475909625211058,107,3,5,1,3,2.2,2.75,2.66666666666667,3,3390,0.857142857142857,1,1,Study2
115,0.29411764705882354,17,34.470588235294116,-6.451509429835757,1.5028051135841054,119.99999999999953,NA,-182.22222222222172,-297.1428571428583,0.5750932886397858,0.8058031650835532,NA,0.8125,35.8,0.46900093712441093,-0.737954812605529,0.6944444444444444,0.8333333333333334,-0.4589335069923448,144,4,4.16666666666667,1,4.14285714285714,5,4.5,4,4.66666666666667,2970,1.28571428571429,1.25,1.5,Study2
116,0.23529411764705882,17,24,-10.431034482758621,-0.48192771084337366,4.783505154639166,-20.000000000000064,-7.195121951219536,NA,0.3160530318286495,-0.45585911028861914,NA,0.375,39.4,0.17181471183502312,0.14646590795280984,0.75,0.16666666666666666,1.641911316297783,134,3.5,2.66666666666667,4,3.14285714285714,4.2,3.75,3.6666666666666705,5,3300,1.71428571428571,1.25,0.75,Study2
117,0.23529411764705882,17,12.823529411764707,2.7314112291350527,-10.64546659095211,-161.2698412698414,-172.85714285714286,112.44444444444454,NA,0.4833151885735375,0.9002758170453495,NA,0.53125,36.96,0.12880284123366495,-0.1961368015667868,0.75,0.3888888888888889,0.9567058972585898,120,4.25,3.16666666666667,2.6,2.85714285714286,3.6,3.25,3.33333333333333,3.33333333333333,2250,2,1.5,0.75,Study2
118,0.17647058823529413,17,25.11764705882353,-9.927651977825807,50.000000000000156,-19.64382083108473,50.000000000000156,19.855475264035544,NA,0.390503615433884,0.22263497320594025,NA,0.225,38.36,0.3575563669606684,0.05289372296376454,0.8055555555555556,0.16666666666666666,1.8290556862758736,131,4.25,3,2,3.5714285714285694,4.2,3.75,3.6666666666666705,4.66666666666667,3590,1.14285714285714,1,0.5,Study2
119,0.23529411764705882,17,16.058823529411764,0.2301577885870224,-2.2551928783382786,0.11428571428569936,-29.999999999999932,2.7624309392265176,NA,0.5576380812914079,0.3313312881749251,NA,0.35625,18.44,0.45793414529885146,-0.04251697617315159,0.75,0.2777777777777778,1.2639455480458603,115,3.5,2.16666666666667,3.8,4,2.4,2.75,2.33333333333333,3.6666666666666705,3780,1.71428571428571,2,1.5,Study2
